Ticker,Type,Entry Date,Exit Date,Exit Reason,Entry Price,Exit Price,Qty,Gross P/L,Brokerage,Net P/L,Return %,Cumulative P/L,Equity
^NSEI,LONG,2024-05-08 05:45,2024-05-09 03:45,T3 Cross Down,22331.75,22194.4,22,-3021.69,1469.36,-4491.05,-0.91,-42312.58000000001,1957687.42
^NSEI,SHORT,2024-05-09 03:45,2024-05-10 03:45,T3 Cross Up,22194.4,22110.1,22,1854.62,1462.05,392.57,0.08,-41920.01000000001,1958079.99
^NSEI,LONG,2024-05-10 03:45,2024-05-10 04:45,T3 Cross Down,22110.1,22056.3,22,-1183.57,1457.49,-2641.07,-0.54,-44561.08000000001,1955438.92
^NSEI,SHORT,2024-05-10 04:45,2024-05-10 07:45,T3 Cross Up,22056.3,22027.05,22,643.5,1454.75,-811.25,-0.17,-45372.33000000001,1954627.67
^NSEI,LONG,2024-05-10 07:45,2024-05-13 03:45,T3 Cross Down,22027.05,21886.1,22,-3100.93,1449.13,-4550.06,-0.94,-49922.39000000001,1950077.61
^NSEI,SHORT,2024-05-13 03:45,2024-05-13 05:45,T3 Cross Up,21886.1,21985.4,22,-2184.62,1447.76,-3632.38,-0.75,-53554.770000000004,1946445.23
^NSEI,LONG,2024-05-13 05:45,2024-05-15 05:45,T3 Cross Down,21985.4,22204.05,22,4810.31,1458.25,3352.06,0.69,-50202.71000000001,1949797.29
^NSEI,SHORT,2024-05-15 05:45,2024-05-16 03:45,T3 Cross Up,22204.05,22244.45,22,-888.77,1466.8,-2355.57,-0.48,-52558.280000000006,1947441.72
^NSEI,LONG,2024-05-16 03:45,2024-05-16 04:45,T3 Cross Down,22244.45,22147.1,22,-2141.69,1464.92,-3606.61,-0.74,-56164.89000000001,1943835.11
^NSEI,SHORT,2024-05-16 04:45,2024-05-16 05:45,T3 Cross Up,22147.1,22289.5,22,-3132.81,1466.41,-4599.22,-0.94,-60764.11000000001,1939235.89
^NSEI,LONG,2024-05-16 05:45,2024-05-16 06:45,T3 Cross Down,22289.5,22128.15,22,-3549.69,1465.78,-5015.47,-1.02,-65779.58,1934220.42
^NSEI,SHORT,2024-05-16 06:45,2024-05-16 08:45,T3 Cross Up,22128.15,22403.25,22,-6052.19,1469.54,-7521.73,-1.55,-73301.31,1926698.69
^NSEI,LONG,2024-05-16 08:45,2024-05-21 08:45,T3 Cross Down,22403.25,22525.35,22,2686.19,1482.64,1203.55,0.24,-72097.76,1927902.24
^NSEI,SHORT,2024-05-21 08:45,2024-05-22 03:45,T3 Cross Up,22525.35,22558.4,22,-727.12,1487.76,-2214.88,-0.45,-74312.64,1925687.36
^NSEI,LONG,2024-05-22 03:45,2024-05-22 04:45,T3 Cross Down,22558.4,22546.3,22,-266.19,1488.46,-1754.65,-0.35,-76067.29,1923932.71
^NSEI,SHORT,2024-05-22 04:45,2024-05-22 05:45,T3 Cross Up,22546.3,22564.25,22,-394.88,1488.65,-1883.53,-0.38,-77950.81999999999,1922049.18
^NSEI,LONG,2024-05-22 05:45,2024-05-22 06:45,T3 Cross Down,22564.25,22565.1,22,18.69,1489.27,-1470.58,-0.3,-79421.4,1920578.6
^NSEI,SHORT,2024-05-22 06:45,2024-05-22 07:45,T3 Cross Up,22565.1,22576.8,22,-257.43,1489.68,-1747.11,-0.35,-81168.51,1918831.49
^NSEI,LONG,2024-05-22 07:45,2024-05-24 08:45,T3 Cross Down,22576.8,22958.35,22,8394.07,1502.66,6891.41,1.39,-74277.09999999999,1925722.9
^NSEI,SHORT,2024-05-24 08:45,2024-05-27 05:45,T3 Cross Up,22958.35,23067.9,21,-2300.57,1449.83,-3750.39,-0.78,-78027.48999999999,1921972.51
^NSEI,LONG,2024-05-27 05:45,2024-05-27 08:45,T3 Cross Down,23067.9,22938.75,21,-2712.16,1449.21,-4161.37,-0.86,-82188.85999999999,1917811.1400000001
^NSEI,SHORT,2024-05-27 08:45,2024-05-31 04:45,T3 Cross Up,22938.75,22530.8,21,8566.93,1432.29,7134.64,1.48,-75054.21999999999,1924945.78
^NSEI,LONG,2024-05-31 04:45,2024-06-04 03:45,T3 Cross Down,22530.8,22833.9,22,6668.19,1497.04,5171.16,1.04,-69883.05999999998,1930116.94
^NSEI,SHORT,2024-06-04 03:45,2024-06-05 04:45,T3 Cross Up,22833.9,22351.4,21,10132.5,1423.34,8709.16,1.82,-61173.89999999998,1938826.1
^NSEI,LONG,2024-06-05 04:45,2024-06-10 08:45,T3 Cross Down,22351.4,23262.15,22,20036.5,1505.25,18531.25,3.77,-42642.64999999998,1957357.35
^NSEI,SHORT,2024-06-10 08:45,2024-06-12 03:45,T3 Cross Up,23262.15,23409.3,21,-3090.16,1470.15,-4560.31,-0.93,-47202.95999999998,1952797.04
^NSEI,LONG,2024-06-12 03:45,2024-06-12 07:45,T3 Cross Down,23409.3,23352.8,21,-1186.5,1473.01,-2659.51,-0.54,-49862.46999999998,1950137.53
^NSEI,SHORT,2024-06-12 07:45,2024-06-13 03:45,T3 Cross Up,23352.8,23408.7,21,-1173.87,1472.99,-2646.85,-0.54,-52509.31999999998,1947490.68
^NSEI,LONG,2024-06-13 03:45,2024-06-13 04:45,T3 Cross Down,23408.7,23367.8,21,-858.87,1473.46,-2332.33,-0.47,-54841.64999999998,1945158.35
^NSEI,SHORT,2024-06-13 04:45,2024-06-13 05:45,T3 Cross Up,23367.8,23391.85,21,-505.03,1472.93,-1977.95,-0.4,-56819.59999999998,1943180.4
^NSEI,LONG,2024-06-13 05:45,2024-06-19 03:45,T3 Cross Down,23391.85,23523.05,21,2755.22,1477.82,1277.41,0.26,-55542.18999999997,1944457.81
^NSEI,SHORT,2024-06-19 03:45,2024-06-19 05:45,T3 Cross Up,23523.05,23556.35,21,-699.28,1483.0,-2182.28,-0.44,-57724.46999999997,1942275.53
^NSEI,LONG,2024-06-19 05:45,2024-06-19 08:45,T3 Cross Down,23556.35,23511.0,21,-952.34,1482.62,-2434.96,-0.49,-60159.42999999997,1939840.57
^NSEI,SHORT,2024-06-19 08:45,2024-06-20 05:45,T3 Cross Up,23511.0,23556.6,21,-957.59,1482.63,-2440.22,-0.49,-62599.64999999997,1937400.35
^NSEI,LONG,2024-06-20 05:45,2024-06-21 04:45,T3 Cross Down,23556.6,23529.05,21,-578.53,1483.2,-2061.72,-0.42,-64661.36999999997,1935338.6300000001
^NSEI,SHORT,2024-06-21 04:45,2024-06-21 07:45,T3 Cross Up,23529.05,23567.2,21,-801.12,1483.53,-2284.65,-0.46,-66946.01999999997,1933053.98
^NSEI,LONG,2024-06-21 07:45,2024-06-21 08:45,T3 Cross Down,23567.2,23476.2,21,-1911.0,1481.87,-3392.87,-0.69,-70338.88999999997,1929661.11
^NSEI,SHORT,2024-06-21 08:45,2024-06-24 05:45,T3 Cross Up,23476.2,23534.65,21,-1227.47,1480.84,-2708.32,-0.55,-73047.20999999998,1926952.79
^NSEI,LONG,2024-06-24 05:45,2024-06-28 06:45,T3 Cross Down,23534.65,24060.75,21,11048.09,1499.26,9548.84,1.93,-63498.36999999998,1936501.6300000001
^NSEI,SHORT,2024-06-28 06:45,2024-06-28 07:45,T3 Cross Up,24060.75,24117.2,20,-1128.98,1445.34,-2574.32,-0.53,-66072.68999999999,1933927.31
^NSEI,LONG,2024-06-28 07:45,2024-06-28 08:45,T3 Cross Down,24117.2,23989.2,20,-2560.0,1443.19,-4003.19,-0.83,-70075.87999999999,1929924.12
^NSEI,SHORT,2024-06-28 08:45,2024-07-01 05:45,T3 Cross Up,23989.2,24109.95,20,-2415.0,1442.97,-3857.97,-0.8,-73933.84999999999,1926066.15
^NSEI,LONG,2024-07-01 05:45,2024-07-02 06:45,T3 Cross Down,24109.95,24104.45,20,-110.0,1446.43,-1556.43,-0.32,-75490.27999999998,1924509.72
^NSEI,SHORT,2024-07-02 06:45,2024-07-03 03:45,T3 Cross Up,24104.45,24267.85,20,-3268.01,1451.17,-4719.18,-0.98,-80209.45999999999,1919790.54
^NSEI,LONG,2024-07-03 03:45,2024-07-04 08:45,T3 Cross Down,24267.85,24302.65,20,696.02,1457.12,-761.1,-0.16,-80970.56,1919029.44
^NSEI,SHORT,2024-07-04 08:45,2024-07-05 08:45,T3 Cross Up,24302.65,24342.05,20,-788.01,1459.34,-2247.35,-0.46,-83217.91,1916782.09
^NSEI,LONG,2024-07-05 08:45,2024-07-08 04:45,T3 Cross Down,24342.05,24270.05,20,-1440.0,1458.36,-2898.36,-0.6,-86116.27,1913883.73
^NSEI,SHORT,2024-07-08 04:45,2024-07-08 06:45,T3 Cross Up,24270.05,24298.05,20,-560.0,1457.04,-2017.04,-0.42,-88133.31,1911866.69
^NSEI,LONG,2024-07-08 06:45,2024-07-10 03:45,T3 Cross Down,24298.05,24330.75,20,653.98,1458.86,-804.88,-0.17,-88938.19,1911061.81
^NSEI,SHORT,2024-07-10 03:45,2024-07-11 06:45,T3 Cross Up,24330.75,24298.05,20,653.98,1458.86,-804.88,-0.17,-89743.07,1910256.93
^NSEI,LONG,2024-07-11 06:45,2024-07-15 08:45,T3 Cross Down,24298.05,24584.5,20,5728.98,1466.48,4262.51,0.88,-85480.56000000001,1914519.44
^NSEI,SHORT,2024-07-15 08:45,2024-07-16 03:45,T3 Cross Up,24584.5,24634.4,20,-998.01,1476.57,-2474.57,-0.5,-87955.13000000002,1912044.8699999999
^NSEI,LONG,2024-07-16 03:45,2024-07-16 07:45,T3 Cross Down,24634.4,24625.1,20,-186.02,1477.78,-1663.8,-0.34,-89618.93000000002,1910381.07
^NSEI,SHORT,2024-07-16 07:45,2024-07-18 03:45,T3 Cross Up,24625.1,24655.5,20,-608.01,1478.42,-2086.43,-0.42,-91705.36000000002,1908294.64
^NSEI,LONG,2024-07-18 03:45,2024-07-18 04:45,T3 Cross Down,24655.5,24537.35,20,-2363.01,1475.79,-3838.79,-0.78,-95544.15000000001,1904455.85
^NSEI,SHORT,2024-07-18 04:45,2024-07-18 06:45,T3 Cross Up,24537.35,24711.6,20,-3485.0,1477.47,-4962.47,-1.01,-100506.62000000001,1899493.38
^NSEI,LONG,2024-07-18 06:45,2024-07-19 03:45,T3 Cross Down,24711.6,24685.85,20,-515.0,1481.92,-1996.92,-0.4,-102503.54000000001,1897496.46
^NSEI,SHORT,2024-07-19 03:45,2024-07-23 04:45,T3 Cross Up,24685.85,24542.55,20,2865.98,1476.85,1389.12,0.28,-101114.42000000001,1898885.58
^NSEI,LONG,2024-07-23 04:45,2024-07-23 05:45,T3 Cross Down,24542.55,24469.3,20,-1465.0,1470.36,-2935.36,-0.6,-104049.78000000001,1895950.22
^NSEI,SHORT,2024-07-23 05:45,2024-07-23 08:45,T3 Cross Up,24469.3,24460.65,20,173.01,1467.9,-1294.89,-0.26,-105344.67000000001,1894655.33
^NSEI,LONG,2024-07-23 08:45,2024-07-24 05:45,T3 Cross Down,24460.65,24379.85,20,-1616.02,1465.22,-3081.23,-0.63,-108425.90000000001,1891574.1
^NSEI,SHORT,2024-07-24 05:45,2024-07-24 08:45,T3 Cross Up,24379.85,24407.4,20,-551.02,1463.62,-2014.63,-0.41,-110440.53000000001,1889559.47
^NSEI,LONG,2024-07-24 08:45,2024-07-25 03:45,T3 Cross Down,24407.4,24294.95,20,-2249.02,1461.07,-3710.09,-0.76,-114150.62000000001,1885849.38
^NSEI,SHORT,2024-07-25 03:45,2024-07-25 06:45,T3 Cross Up,24294.95,24382.3,20,-1747.03,1460.32,-3207.35,-0.66,-117357.97000000002,1882642.03
^NSEI,LONG,2024-07-25 06:45,2024-07-29 06:45,T3 Cross Down,24382.3,24833.05,20,9015.0,1476.46,7538.54,1.55,-109819.43000000002,1890180.57
^NSEI,SHORT,2024-07-29 06:45,2024-07-30 04:45,T3 Cross Up,24833.05,24926.7,20,-1872.97,1492.79,-3365.76,-0.68,-113185.19000000002,1886814.81
^NSEI,LONG,2024-07-30 04:45,2024-07-30 08:45,T3 Cross Down,24926.7,24847.5,20,-1583.98,1493.23,-3077.21,-0.62,-116262.40000000002,1883737.6
^NSEI,SHORT,2024-07-30 08:45,2024-07-31 03:45,T3 Cross Up,24847.5,24940.1,20,-1851.99,1493.63,-3345.62,-0.67,-119608.02000000002,1880391.98
^NSEI,LONG,2024-07-31 03:45,2024-07-31 04:45,T3 Cross Down,24940.1,24923.0,20,-341.99,1495.89,-1837.89,-0.37,-121445.91000000002,1878554.09
^NSEI,SHORT,2024-07-31 04:45,2024-07-31 05:45,T3 Cross Up,24923.0,24936.3,20,-266.02,1495.78,-1761.79,-0.35,-123207.70000000001,1876792.3
^NSEI,LONG,2024-07-31 05:45,2024-07-31 07:45,T3 Cross Down,24936.3,24926.3,20,-200.0,1495.88,-1695.88,-0.34,-124903.58000000002,1875096.42
^NSEI,SHORT,2024-07-31 07:45,2024-07-31 08:45,T3 Cross Up,24926.3,24945.8,20,-390.0,1496.16,-1886.16,-0.38,-126789.74000000002,1873210.26
^NSEI,LONG,2024-07-31 08:45,2024-08-01 07:45,T3 Cross Down,24945.8,24981.95,20,722.97,1497.83,-774.86,-0.16,-127564.60000000002,1872435.4
^NSEI,SHORT,2024-08-01 07:45,2024-08-01 08:45,T3 Cross Up,24981.95,25018.25,20,-726.02,1500.01,-2226.02,-0.45,-129790.62000000002,1870209.38
^NSEI,LONG,2024-08-01 08:45,2024-08-01 09:45,T3 Cross Down,25018.25,25004.9,19,-253.64,1425.66,-1679.3,-0.35,-131469.92,1868530.08
^NSEI,SHORT,2024-08-01 09:45,2024-08-06 03:45,T3 Cross Up,25004.9,24282.85,19,13718.96,1404.7,12314.26,2.59,-119155.66000000002,1880844.34
^NSEI,LONG,2024-08-06 03:45,2024-08-06 07:45,T3 Cross Down,24282.85,24022.9,20,-5198.98,1449.17,-6648.16,-1.37,-125803.82000000002,1874196.18
^NSEI,SHORT,2024-08-06 07:45,2024-08-07 03:45,T3 Cross Up,24022.9,24209.4,20,-3730.0,1446.97,-5176.97,-1.08,-130980.79000000002,1869019.21
^NSEI,LONG,2024-08-07 03:45,2024-08-08 03:45,T3 Cross Down,24209.4,24161.15,20,-965.0,1451.12,-2416.12,-0.5,-133396.91000000003,1866603.0899999999
^NSEI,SHORT,2024-08-08 03:45,2024-08-08 05:45,T3 Cross Up,24161.15,24306.6,20,-2908.98,1454.03,-4363.02,-0.9,-137759.93000000002,1862240.07
^NSEI,LONG,2024-08-08 05:45,2024-08-08 06:45,T3 Cross Down,24306.6,24160.35,20,-2925.0,1454.01,-4379.01,-0.9,-142138.94000000003,1857861.06
^NSEI,SHORT,2024-08-08 06:45,2024-08-09 03:45,T3 Cross Up,24160.35,24356.0,20,-3913.01,1455.49,-5368.5,-1.11,-147507.44000000003,1852492.56
^NSEI,LONG,2024-08-09 03:45,2024-08-12 03:45,T3 Cross Down,24356.0,24252.15,20,-2076.99,1458.24,-3535.24,-0.73,-151042.68000000002,1848957.32
^NSEI,SHORT,2024-08-12 03:45,2024-08-12 04:45,T3 Cross Up,24252.15,24434.8,20,-3653.01,1460.61,-5113.62,-1.05,-156156.30000000002,1843843.7
^NSEI,LONG,2024-08-12 04:45,2024-08-12 08:45,T3 Cross Down,24434.8,24345.7,20,-1782.03,1463.42,-3245.45,-0.66,-159401.75000000003,1840598.25
^NSEI,SHORT,2024-08-12 08:45,2024-08-14 07:45,T3 Cross Up,24345.7,24170.75,20,3498.98,1455.49,2043.49,0.42,-157358.26000000004,1842641.74
^NSEI,LONG,2024-08-14 07:45,2024-08-14 08:45,T3 Cross Down,24170.75,24133.0,20,-755.0,1449.11,-2204.11,-0.46,-159562.37000000002,1840437.63
^NSEI,SHORT,2024-08-14 08:45,2024-08-14 09:45,T3 Cross Up,24133.0,24143.7,20,-213.98,1448.3,-1662.29,-0.34,-161224.66000000003,1838775.3399999999
^NSEI,LONG,2024-08-14 09:45,2024-08-19 09:45,T3 Cross Down,24143.7,24579.0,20,8706.02,1461.68,7244.33,1.5,-153980.33000000005,1846019.67
^NSEI,SHORT,2024-08-19 09:45,2024-08-20 03:45,T3 Cross Up,24579.0,24722.6,20,-2871.99,1479.05,-4351.04,-0.89,-158331.37000000005,1841668.63
^NSEI,LONG,2024-08-20 03:45,2024-08-20 08:45,T3 Cross Down,24722.6,24698.1,20,-490.0,1482.62,-1972.62,-0.4,-160303.99000000005,1839696.01
^NSEI,SHORT,2024-08-20 08:45,2024-08-21 07:45,T3 Cross Up,24698.1,24739.85,20,-835.0,1483.14,-2318.14,-0.47,-162622.13000000006,1837377.8699999999
^NSEI,LONG,2024-08-21 07:45,2024-08-22 08:45,T3 Cross Down,24739.85,24810.6,20,1415.0,1486.51,-71.51,-0.01,-162693.64000000007,1837306.3599999999
^NSEI,SHORT,2024-08-22 08:45,2024-08-23 04:45,T3 Cross Up,24810.6,24833.4,20,-456.02,1489.32,-1945.34,-0.39,-164638.98000000007,1835361.02
^NSEI,LONG,2024-08-23 04:45,2024-08-23 07:45,T3 Cross Down,24833.4,24831.25,20,-43.01,1489.94,-1532.95,-0.31,-166171.93000000008,1833828.0699999998
^NSEI,SHORT,2024-08-23 07:45,2024-08-26 03:45,T3 Cross Up,24831.25,25008.35,20,-3541.99,1495.19,-5037.18,-1.01,-171209.11000000007,1828790.89
^NSEI,LONG,2024-08-26 03:45,2024-08-27 08:45,T3 Cross Down,25008.35,25024.6,19,308.75,1425.94,-1117.19,-0.24,-172326.30000000008,1827673.7
^NSEI,SHORT,2024-08-27 08:45,2024-08-28 05:45,T3 Cross Up,25024.6,25086.8,19,-1181.82,1428.17,-2610.0,-0.55,-174936.30000000008,1825063.7
^NSEI,LONG,2024-08-28 05:45,2024-08-28 08:45,T3 Cross Down,25086.8,25050.45,19,-690.68,1428.91,-2119.59,-0.44,-177055.89000000007,1822944.1099999999
^NSEI,SHORT,2024-08-28 08:45,2024-08-29 03:45,T3 Cross Up,25050.45,25097.4,19,-892.07,1429.21,-2321.29,-0.49,-179377.18000000008,1820622.8199999998
^NSEI,LONG,2024-08-29 03:45,2024-08-29 07:45,T3 Cross Down,25097.4,25077.05,19,-386.64,1429.97,-1816.61,-0.38,-181193.79000000007,1818806.21
^NSEI,SHORT,2024-08-29 07:45,2024-08-29 08:45,T3 Cross Up,25077.05,25130.05,19,-1007.0,1430.9,-2437.9,-0.51,-183631.69000000006,1816368.31
^NSEI,LONG,2024-08-29 08:45,2024-09-02 06:45,T3 Cross Down,25130.05,25255.7,19,2387.32,1435.99,951.33,0.2,-182680.36000000007,1817319.64
^NSEI,SHORT,2024-09-02 06:45,2024-09-04 08:45,T3 Cross Up,25255.7,25210.1,19,866.39,1438.28,-571.88,-0.12,-183252.24000000008,1816747.76
^NSEI,LONG,2024-09-04 08:45,2024-09-05 06:45,T3 Cross Down,25210.1,25172.8,19,-708.68,1435.91,-2144.59,-0.45,-185396.83000000007,1814603.17
^NSEI,SHORT,2024-09-05 06:45,2024-09-09 04:45,T3 Cross Up,25172.8,24894.15,19,5294.36,1426.91,3867.45,0.81,-181529.38000000006,1818470.6199999999
^NSEI,LONG,2024-09-09 04:45,2024-09-09 05:45,T3 Cross Down,24894.15,24851.95,20,-844.02,1492.38,-2336.41,-0.47,-183865.79000000007,1816134.21
^NSEI,SHORT,2024-09-09 05:45,2024-09-09 06:45,T3 Cross Up,24851.95,24882.15,20,-604.02,1492.02,-2096.05,-0.42,-185961.84000000005,1814038.16
^NSEI,LONG,2024-09-09 06:45,2024-09-11 06:45,T3 Cross Down,24882.15,25059.55,20,3548.01,1498.25,2049.76,0.41,-183912.08000000005,1816087.92
^NSEI,SHORT,2024-09-11 06:45,2024-09-12 07:45,T3 Cross Up,25059.55,25204.7,19,-2757.82,1432.53,-4190.35,-0.88,-188102.43000000005,1811897.5699999998
^NSEI,LONG,2024-09-12 07:45,2024-09-13 09:45,T3 Cross Down,25204.7,25343.55,19,2638.18,1440.63,1197.55,0.25,-186904.88000000006,1813095.1199999999
^NSEI,SHORT,2024-09-13 09:45,2024-09-16 03:45,T3 Cross Up,25343.55,25409.3,19,-1249.25,1446.46,-2695.71,-0.56,-189600.59000000005,1810399.41
^NSEI,LONG,2024-09-16 03:45,2024-09-16 04:45,T3 Cross Down,25409.3,25384.15,19,-477.86,1447.61,-1925.47,-0.4,-191526.06000000006,1808473.94
^NSEI,SHORT,2024-09-16 04:45,2024-09-17 06:45,T3 Cross Up,25384.15,25425.7,19,-789.43,1448.08,-2237.51,-0.46,-193763.57000000007,1806236.43
^NSEI,LONG,2024-09-17 06:45,2024-09-17 08:45,T3 Cross Down,25425.7,25418.45,19,-137.75,1449.06,-1586.81,-0.33,-195350.38000000006,1804649.6199999999
^NSEI,SHORT,2024-09-17 08:45,2024-09-18 04:45,T3 Cross Up,25418.45,25461.25,19,-813.21,1450.07,-2263.29,-0.47,-197613.67000000007,1802386.3299999998
^NSEI,LONG,2024-09-18 04:45,2024-09-18 06:45,T3 Cross Down,25461.25,25374.4,19,-1650.14,1448.82,-3098.96,-0.64,-200712.63000000006,1799287.3699999999
^NSEI,SHORT,2024-09-18 06:45,2024-09-19 03:45,T3 Cross Up,25374.4,25512.15,19,-2617.25,1450.27,-4067.52,-0.84,-204780.15000000005,1795219.8499999999
^NSEI,LONG,2024-09-19 03:45,2024-09-19 06:45,T3 Cross Down,25512.15,25396.4,19,-2199.25,1450.89,-3650.14,-0.75,-208430.29000000007,1791569.71
^NSEI,SHORT,2024-09-19 06:45,2024-09-19 09:45,T3 Cross Up,25396.4,25448.65,19,-992.75,1449.08,-2441.83,-0.51,-210872.12000000005,1789127.88
^NSEI,LONG,2024-09-19 09:45,2024-09-24 05:45,T3 Cross Down,25448.65,25921.55,19,8985.11,1464.05,7521.06,1.56,-203351.06000000006,1796648.94
^NSEI,SHORT,2024-09-24 05:45,2024-09-25 08:45,T3 Cross Up,25921.55,26017.55,19,-1824.0,1480.26,-3304.26,-0.67,-206655.32000000007,1793344.68
^NSEI,LONG,2024-09-25 08:45,2024-09-27 07:45,T3 Cross Down,26017.55,26186.8,19,3215.75,1487.82,1727.93,0.35,-204927.39000000007,1795072.6099999999
^NSEI,SHORT,2024-09-27 07:45,2024-10-01 08:45,T3 Cross Up,26186.8,25788.05,19,7576.25,1481.28,6094.97,1.22,-198832.42000000007,1801167.5799999998
^NSEI,LONG,2024-10-01 08:45,2024-10-03 03:45,T3 Cross Down,25788.05,25528.9,19,-4923.86,1462.53,-6386.39,-1.3,-205218.81000000008,1794781.19
^NSEI,SHORT,2024-10-03 03:45,2024-10-04 05:45,T3 Cross Up,25528.9,25468.85,19,1140.96,1453.44,-312.47,-0.06,-205531.2800000001,1794468.72
^NSEI,LONG,2024-10-04 05:45,2024-10-04 06:45,T3 Cross Down,25468.85,25114.4,19,-6734.54,1441.62,-8176.16,-1.69,-213707.4400000001,1786292.5599999998
^NSEI,SHORT,2024-10-04 06:45,2024-10-08 03:45,T3 Cross Up,25114.4,24827.85,19,5444.46,1423.35,4021.11,0.84,-209686.3300000001,1790313.67
^NSEI,LONG,2024-10-08 03:45,2024-10-09 08:45,T3 Cross Down,24827.85,24971.15,20,2866.02,1493.97,1372.05,0.28,-208314.28000000012,1791685.72
^NSEI,SHORT,2024-10-09 08:45,2024-10-10 03:45,T3 Cross Up,24971.15,25116.8,20,-2913.01,1502.64,-4415.65,-0.88,-212729.9300000001,1787270.0699999998
^NSEI,LONG,2024-10-10 03:45,2024-10-10 04:45,T3 Cross Down,25116.8,25023.2,19,-1778.43,1428.99,-3207.42,-0.67,-215937.35000000012,1784062.65
^NSEI,SHORT,2024-10-10 04:45,2024-10-14 03:45,T3 Cross Up,25023.2,25100.15,19,-1462.07,1428.52,-2890.59,-0.61,-218827.94000000012,1781172.0599999998
